10.175  1.123460375e+38
10.185  6.83640072073e+37
10.195  1.27233902334e+37
10.205  1.15519701588e+37
10.215  1.33326790552e+38
10.225  1.20721802323e+38
10.235  7.00629920346e+37
10.245  8.46541930065e+37
10.255  5.57419399688e+37
10.265  1.94709874466e+37
10.275  9.82317345102e+36
10.285  8.2604436219e+37
10.295  1.88838535844e+38
10.305  8.04687202425e+37
10.315  6.5322284666e+37
10.325  3.46777927926e+37
10.335  9.00016336477e+37
10.345  3.7797684665e+38
10.355  5.37590176652e+38
10.365  7.13337769966e+37
10.375  3.03667267434e+37
10.385  9.40707670524e+37
10.395  1.34125900992e+38
10.405  7.8949180745e+37
10.415  1.87759924372e+37
10.425  3.3597143236e+37
10.435  2.58926438628e+37
10.445  2.04940169761e+37
10.455  4.13904974433e+37
10.465  1.34964997919e+38
10.475  3.76578219305e+37
10.485  9.14551643347e+36
10.495  1.95678327292e+37
10.505  1.3032620916e+37
10.515  7.99041106919e+37
10.525  1.68473148709e+38
10.535  8.30119051569e+37
10.545  6.2500093081e+37
10.555  3.34690557962e+37
10.565  2.02991255047e+38
10.575  9.53028586444e+37
10.585  1.76272944094e+37
10.595  5.69037611288e+37
10.605  7.84777978298e+37
10.615  5.35209519671e+37
10.625  3.82384005556e+37
10.635  5.29853608773e+37
10.645  1.47270207643e+38
10.655  1.06974193918e+38
10.665  2.71626491368e+37
10.675  6.62506596547e+36
10.685  1.59470555208e+37
10.695  1.86804644219e+37
10.705  8.78760587919e+36
10.715  9.48467426949e+36
10.725  1.1335496761e+38
10.735  1.10825380661e+38
10.745  7.71654216385e+37
10.755  4.96132214438e+37
10.765  1.88508350857e+37
10.775  1.34055638249e+37
10.785  3.06497168077e+37
10.795  2.01664936467e+37
10.805  3.43614830155e+37
10.815  3.54334631646e+37
10.825  4.42733063073e+37
10.835  1.95065209577e+37
10.845  4.34885353766e+37
10.855  4.20461078331e+37
10.865  5.35060470417e+36
10.875  3.47042729607e+37
10.885  1.24541255527e+38
10.895  2.72548538545e+37
10.905  3.73304947366e+37
10.915  8.01947524012e+37
10.925  1.28815032784e+37
10.935  5.58951868535e+37
10.945  5.22889787722e+37
10.955  9.39763563055e+37
10.965  8.50455247623e+37
10.975  5.93991735299e+37
10.985  6.81540565417e+36
10.995  1.25329500811e+38
11.005  2.96381972273e+38
11.015  1.97460635383e+38
11.025  4.62279862562e+38
11.035  6.43589791179e+38
11.045  1.10867483492e+38
11.055  5.9979564528e+37
11.065  1.38843622325e+37
11.075  9.34011369612e+36
11.085  2.57666800601e+37
11.095  2.36864422491e+38
11.105  1.69066258089e+38
11.115  1.4954944214e+38
11.125  1.12995416193e+38
11.135  1.22405492658e+38
11.145  5.23335800298e+37
11.155  2.86111585872e+37
11.165  1.70314635468e+38
11.175  1.2803379734e+38
11.185  1.16666794659e+37
11.195  4.4484839902e+36
11.205  8.18912872956e+36
11.215  4.75519026534e+37
11.225  7.72715979285e+37
11.235  5.76746497349e+37
11.245  3.01475729799e+37
11.255  8.28947007809e+35
11.265  3.54939813254e+37
11.275  1.04793101049e+38
11.285  1.80640331098e+38
11.295  1.11033391448e+38
11.305  3.3747629982e+37
11.315  3.77727062531e+37
11.325  1.4047110094e+37
11.335  4.1100340724e+37
11.345  3.24990578867e+37
11.355  4.22211704943e+37
11.365  3.33771836017e+37
11.375  1.32013279704e+37
11.385  1.64526430341e+38
11.395  1.24420919481e+38
11.405  5.82266837426e+37
11.415  3.58144768793e+37
11.425  1.66410353548e+37
11.435  7.04148213318e+37
11.445  2.54866777995e+37
11.455  6.8147016803e+37
11.465  4.38281703954e+37
11.475  2.8085209377e+37
11.485  3.14332003355e+37
11.495  4.04436346394e+37
11.505  5.41517179221e+37
11.515  5.70336322461e+37
11.525  5.34813251328e+37
11.535  6.57498410443e+37
11.545  1.71326921853e+37
11.555  8.75966909415e+37
11.565  2.57130783655e+37
11.575  8.95852371059e+36
11.585  6.38765513713e+36
11.595  1.74544007776e+37
11.605  1.85876575412e+37
11.615  5.71069572332e+37
11.625  3.46524040915e+37
11.635  1.27837872195e+38
11.645  1.24757808253e+38
11.655  3.01687583439e+37
11.665  1.75292458715e+37
11.675  3.41208674639e+37
11.685  1.77635808749e+37
11.695  3.20810898342e+37
11.705  6.43348123493e+37
11.715  7.22941989782e+37
11.725  1.94748559336e+37
11.735  4.86293486354e+37
11.745  5.93667167336e+37
11.755  1.35258155064e+38
11.765  3.8504038817e+37
11.775  1.69488999735e+38
11.785  7.12980902108e+38
11.795  5.71726364621e+38
11.805  2.39734515027e+38
11.815  1.22627140014e+37
11.825  3.59967218697e+37
11.835  3.25140586247e+37
11.845  1.2243212169e+37
11.855  2.0589646201e+37
11.865  1.59151334539e+37
11.875  4.26040177344e+37
11.885  6.40480122499e+37
11.895  1.09937979347e+38
11.905  1.35139681372e+38
11.915  2.27865848891e+37
11.925  3.54335551729e+37
11.935  2.38033140322e+37
11.945  1.43640766307e+37
11.955  4.28282253899e+37
11.965  1.43264681706e+37
11.975  6.05967721048e+37
11.985  3.64900136954e+37
11.995  4.71737258707e+37
12.005  3.3541928652e+37
12.015  2.56128580634e+37
12.025  5.13960138802e+37
12.035  2.41460592067e+38
12.045  2.03744843463e+38
12.055  5.0499365541e+37
12.065  1.01952446277e+38
12.075  1.60269463764e+38
12.085  6.79493872147e+37
12.095  5.61299932696e+37
12.105  4.2030677738e+37
12.115  9.06067725792e+37
12.125  9.97034446618e+37
12.135  3.33680380047e+37
12.145  2.3363255532e+37
12.155  3.80335037077e+37
12.165  1.94403447966e+37
12.175  6.03439547292e+37
12.185  1.09412341996e+36
12.195  1.72303299766e+37
12.205  3.45394558006e+37
12.215  2.5749888894e+38
12.225  9.66846653045e+37
12.235  6.96027688569e+37
12.245  2.3948538234e+37
12.255  1.64446313085e+37
12.265  3.71362653072e+37
12.275  2.88301902111e+37
12.285  7.99518982235e+36
12.295  8.33640569582e+37
12.305  4.34474462399e+37
12.315  1.6590215779e+37
12.325  8.90511665035e+37
12.335  7.15286095805e+37
12.345  3.08177059326e+37
12.355  5.05893860653e+37
12.365  7.53795499337e+37
12.375  3.80734317805e+37
12.385  2.00018070597e+37
12.395  3.93253031132e+37
12.405  6.66925396807e+37
12.415  7.1417904473e+37
12.425  1.10218061077e+38
12.435  5.1735134983e+37
12.445  3.03819199555e+37
12.455  2.13165857852e+38
12.465  4.60341497836e+37
12.475  5.84773813268e+37
12.485  1.23649906421e+37
12.495  5.96977492297e+37
12.505  1.26974811672e+38
12.515  1.18637798614e+38
12.525  4.39166771764e+37
12.535  5.74678259914e+36
12.545  1.03971792296e+37
12.555  1.69492146081e+37
12.565  4.86593524857e+37
12.575  3.19349314731e+37
12.585  3.6191338345e+37
12.595  5.95797326771e+37
12.605  4.00727930673e+37
12.615  1.33994677526e+37
12.625  3.18279557339e+37
12.635  1.7171352687e+37
12.645  3.61610530442e+36
12.655  2.91091644188e+37
12.665  6.08221163721e+37
12.675  6.21637567546e+37
12.685  1.73066007032e+38
12.695  7.96932937259e+37
12.705  1.01415015954e+37
12.715  3.2992356353e+36
12.725  1.14097441237e+37
12.735  1.02973614031e+38
12.745  5.52244115639e+37
12.755  2.46664538753e+37
12.765  2.18898192286e+37
12.775  1.88809292971e+37
12.785  2.92060533838e+37
12.795  5.1803954808e+37
12.805  3.05614493036e+37
12.815  3.27529012469e+37
12.825  nan
12.835  nan
12.845  nan
12.855  nan
12.865  nan
12.875  nan
12.885  nan
12.895  nan
12.905  nan
12.915  nan
12.925  nan
12.935  nan
12.945  nan
12.955  nan
12.965  nan
12.975  nan
12.985  nan
12.995  nan
13.005  nan
13.015  nan
13.025  nan
13.035  nan
13.045  nan
13.055  nan
13.065  nan
13.075  nan
13.085  nan
13.095  nan
13.105  nan
13.115  nan
13.125  nan
13.135  nan
13.145  nan
13.155  nan
13.165  nan
13.175  nan
13.185  nan
13.195  nan
13.205  nan
13.215  nan
13.225  nan
13.235  nan
13.245  nan
13.255  nan
13.265  nan
13.275  nan
13.285  nan
13.295  nan
13.305  nan
13.315  nan
13.325  nan
13.335  nan
13.345  nan
13.355  nan
13.365  nan
13.375  nan
13.385  nan
13.395  nan
13.405  nan
13.415  nan
13.425  nan
13.435  nan
13.445  nan
13.455  nan
13.465  nan
13.475  nan
13.485  nan
13.495  nan
13.505  nan
13.515  nan
13.525  nan
13.535  nan
13.545  nan
13.555  nan
13.565  nan
13.575  nan
13.585  nan
13.595  nan
13.605  nan
13.615  nan
13.625  nan
13.635  nan
13.645  nan
13.655  nan
13.665  nan
13.675  nan
13.685  nan
13.695  nan
13.705  nan
13.715  nan
13.725  nan
13.735  nan
13.745  nan
13.755  nan
13.765  nan
13.775  nan
13.785  nan
13.795  nan
